T 1790155274404489 rel=0.023 pid=1136812 tid=1136812 WRAP_INIT exe=/home/links-dev/.dotnet/dotnet
T 1790155274465371 rel=60.905 pid=1136812 tid=1136812 PROTO fd=52 n=12 op0=108 head=6c 00 0b 00 00 00 00 00 00 00 00 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_connect_to_fd@libxcb.so.1+0x2d3 <- xcb_connect_to_display_with_auth_info@libxcb.so.1+0x284 <- _XConnectXCB@libX11.so.6+0x1ba <- XOpenDisplay@libX11.so.6+0xb9 <- wpf_x11_ensure@libwpfwin32.so+0xe6 <- ld-linux-x86-64.so.2+0x647e <- ld-linux-x86-64.so.2+0x6568
T 1790155274466641 rel=62.175 pid=1136812 tid=1136812 PROTO fd=52 n=28 op0=16 head=10 00 07 00 13 00 00 00 5f 4e 45 54 5f 57 4d 5f 57 49 4e 44 4f 57 5f 54 59 50 45 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XInternAtom@libX11.so.6+0x98 <- wpf_x11_ensure@libwpfwin32.so+0x1c1 <- ld-linux-x86-64.so.2+0x647e <- ld-linux-x86-64.so.2+0x6568
T 1790155274466737 rel=62.271 pid=1136812 tid=1136812 PROTO fd=52 n=36 op0=16 head=10 00 09 00 1a 00 00 00 5f 4e 45 54 5f 57 4d 5f 57 49 4e 44 4f 57 5f 54 59 50 45 5f 4e 4f 52 4d 41 4c 00 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XInternAtom@libX11.so.6+0x98 <- wpf_x11_ensure@libwpfwin32.so+0x1d9 <- ld-linux-x86-64.so.2+0x647e <- ld-linux-x86-64.so.2+0x6568
T 1790155274466839 rel=62.373 pid=1136812 tid=1136812 PROTO fd=52 n=20 op0=16 head=10 00 05 00 0b 00 00 00 5f 4e 45 54 5f 57 4d 5f 50 49 44 44  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XInternAtom@libX11.so.6+0x98 <- wpf_x11_ensure@libwpfwin32.so+0x1f1 <- ld-linux-x86-64.so.2+0x647e <- ld-linux-x86-64.so.2+0x6568
T 1790155274466934 rel=62.467 pid=1136812 tid=1136812 PROTO fd=52 n=24 op0=16 head=10 00 06 00 0d 00 00 00 5f 4e 45 54 5f 57 4d 5f 53 54 41 54 45 57 5f 54  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XInternAtom@libX11.so.6+0x98 <- wpf_x11_ensure@libwpfwin32.so+0x209 <- ld-linux-x86-64.so.2+0x647e <- ld-linux-x86-64.so.2+0x6568
T 1790155274467039 rel=62.573 pid=1136812 tid=1136812 PROTO fd=52 n=36 op0=16 head=10 00 09 00 1c 00 00 00 5f 4e 45 54 5f 57 4d 5f 53 54 41 54 45 5f 4d 41 58 49 4d 49 5a 45 44 5f 48 4f 52 5a  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XInternAtom@libX11.so.6+0x98 <- wpf_x11_ensure@libwpfwin32.so+0x221 <- ld-linux-x86-64.so.2+0x647e <- ld-linux-x86-64.so.2+0x6568
T 1790155274467137 rel=62.671 pid=1136812 tid=1136812 PROTO fd=52 n=36 op0=16 head=10 00 09 00 1c 00 00 00 5f 4e 45 54 5f 57 4d 5f 53 54 41 54 45 5f 4d 41 58 49 4d 49 5a 45 44 5f 56 45 52 54  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XInternAtom@libX11.so.6+0x98 <- wpf_x11_ensure@libwpfwin32.so+0x239 <- ld-linux-x86-64.so.2+0x647e <- ld-linux-x86-64.so.2+0x6568
T 1790155274467236 rel=62.770 pid=1136812 tid=1136812 PROTO fd=52 n=28 op0=16 head=10 00 07 00 12 00 00 00 5f 4e 45 54 5f 57 4d 5f 4d 4f 56 45 52 45 53 49 5a 45 4d 49  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XInternAtom@libX11.so.6+0x98 <- wpf_x11_ensure@libwpfwin32.so+0x251 <- ld-linux-x86-64.so.2+0x647e <- ld-linux-x86-64.so.2+0x6568
T 1790155274467330 rel=62.864 pid=1136812 tid=1136812 PROTO fd=52 n=32 op0=16 head=10 00 08 00 16 00 00 00 5f 4e 45 54 5f 4d 4f 56 45 52 45 53 49 5a 45 5f 57 49 4e 44 4f 57 44 5f  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XInternAtom@libX11.so.6+0x98 <- wpf_x11_ensure@libwpfwin32.so+0x262 <- ld-linux-x86-64.so.2+0x647e <- ld-linux-x86-64.so.2+0x6568
T 1790155274467424 rel=62.958 pid=1136812 tid=1136812 PROTO fd=52 n=32 op0=16 head=10 00 08 00 18 00 00 00 5f 4e 45 54 5f 53 55 50 50 4f 52 54 49 4e 47 5f 57 4d 5f 43 48 45 43 4b  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XInternAtom@libX11.so.6+0x98 <- wpf_x11_ensure@libwpfwin32.so+0x27a <- ld-linux-x86-64.so.2+0x647e <- ld-linux-x86-64.so.2+0x6568
T 1790155274467517 rel=63.052 pid=1136812 tid=1136812 PROTO fd=52 n=24 op0=16 head=10 00 06 00 0f 00 00 00 5f 4d 4f 54 49 46 5f 57 4d 5f 48 49 4e 54 53 5f  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XInternAtom@libX11.so.6+0x98 <- wpf_x11_ensure@libwpfwin32.so+0x292 <- ld-linux-x86-64.so.2+0x647e <- ld-linux-x86-64.so.2+0x6568
T 1790155274505012 rel=100.546 pid=1136812 tid=1136812 CALL XFlush | chain: [hook] <- XFlush@xwrap.so+0x74 <- wpf_x11_create_window@libwpfwin32.so+0x168 <- libwpfwin32.so+0x1131d <- <jit/anon>
T 1790155274505116 rel=100.650 pid=1136812 tid=1136812 PROTO fd=52 n=84 op0=1 head=01 00 0a 00 01 00 c0 00 0d 05 00 00 00 00 00 00 20 03 58 02 00 00 00 00 00 00 00 00 0a 00 00 00 ff ff ff 00 00 00 00 00 02 e1 04 00 01 00 c0 00 00 08 00 00 7f 80 63 00 12 00 07 00 01 00 c0 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XFlush@libX11.so.6+0x24 <- XFlush@libX11.so.6+0x1e <- XFlush@xwrap.so+0x41 <- wpf_x11_create_window@libwpfwin32.so+0x168 <- libwpfwin32.so+0x1131d
T 1790155274846375 rel=441.909 pid=1136812 tid=1136812 PROTO fd=52 n=24 op0=20 head=14 00 06 00 0d 05 00 00 59 01 00 00 06 00 00 00 00 00 00 00 04 00 00 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XGetWindowProperty@libX11.so.6+0x108 <- wpf_x11_workarea@libwpfwin32.so+0x1a7 <- wpf_x11_client_size_limit@libwpfwin32.so+0x75 <- libwpfwin32.so+0xf61b
T 1790155274846530 rel=442.064 pid=1136812 tid=1136812 CALL XChangeProperty win=0xc00002 prop=_NET_WM_NAME type=UTF8_STRING fmt=8 mode=0 n=26 | chain: [hook] <- XChangeProperty@xwrap.so+0x104 <- wpf_x11_create_window@libwpfwin32.so+0x1b7 <- libwpfwin32.so+0x1131d <- <jit/anon>
T 1790155274846549 rel=442.084 pid=1136812 tid=1136812 CALL XFlush | chain: [hook] <- XFlush@xwrap.so+0x74 <- wpf_x11_create_window@libwpfwin32.so+0x168 <- libwpfwin32.so+0x1131d <- <jit/anon>
T 1790155274846621 rel=442.155 pid=1136812 tid=1136812 PROTO fd=52 n=188 op0=1 head=01 00 0a 00 02 00 c0 00 0d 05 00 00 00 00 00 00 20 03 58 02 00 00 00 00 00 00 00 00 0a 00 00 00 ff ff ff 00 00 00 00 00 12 00 0d 00 02 00 c0 00 27 00 00 00 1f 00 00 00 08 00 07 00 1a 00 00 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XFlush@libX11.so.6+0x24 <- XFlush@libX11.so.6+0x1e <- XFlush@xwrap.so+0x41 <- wpf_x11_create_window@libwpfwin32.so+0x168 <- libwpfwin32.so+0x1131d
T 1790155274846729 rel=442.263 pid=1136812 tid=1136812 PROTO fd=52 n=24 op0=20 head=14 00 06 00 0d 05 00 00 59 01 00 00 06 00 00 00 00 00 00 00 04 00 00 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XGetWindowProperty@libX11.so.6+0x108 <- wpf_x11_workarea@libwpfwin32.so+0x1a7 <- wpf_hints_publish@libwpfwin32.so+0x144 <- libwpfwin32.so+0x1138b
T 1790155274846801 rel=442.335 pid=1136812 tid=1136812 CALL XSetWMNormalHints win=0xc00002 flags=0x10 min=1x1 max=-1x-1 base=-1x-1 | chain: [hook] <- XSetWMNormalHints@xwrap.so+0x8c <- wpf_x11_apply_wm_hints@libwpfwin32.so+0x10c <- wpf_hints_publish@libwpfwin32.so+0x2f4 <- libwpfwin32.so+0x1138b <- <jit/anon>
T 1790155274846880 rel=442.414 pid=1136812 tid=1136812 PROTO fd=52 n=324 op0=18 head=12 00 18 00 02 00 c0 00 28 00 00 00 29 00 00 00 20 00 00 00 12 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XGetAtomName@libX11.so.6+0x86 <- xwrap.so+0x27ed <- XChangeProperty@xwrap.so+0xcc <- wpf_x11_apply_wm_hints@libwpfwin32.so+0x234
T 1790155274847009 rel=442.543 pid=1136812 tid=1136812 CALL XChangeProperty win=0xc00002 prop=_NET_WM_WINDOW_TYPE type=ATOM fmt=32 mode=0 n=1 | chain: [hook] <- XChangeProperty@xwrap.so+0x104 <- wpf_x11_apply_wm_hints@libwpfwin32.so+0x234 <- wpf_hints_publish@libwpfwin32.so+0x2f4 <- libwpfwin32.so+0x1138b <- <jit/anon>
T 1790155274847083 rel=442.618 pid=1136812 tid=1136812 PROTO fd=52 n=36 op0=18 head=12 00 07 00 02 00 c0 00 0e 01 00 00 04 00 00 00 20 00 00 00 01 00 00 00 14 01 00 00 11 00 02 00 06 00 00 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XGetAtomName@libX11.so.6+0x86 <- xwrap.so+0x27ed <- XChangeProperty@xwrap.so+0xcc <- wpf_x11_apply_wm_hints@libwpfwin32.so+0x1e1
T 1790155274847149 rel=442.684 pid=1136812 tid=1136812 CALL XChangeProperty win=0xc00002 prop=_NET_WM_PID type=CARDINAL fmt=32 mode=0 n=1 | chain: [hook] <- XChangeProperty@xwrap.so+0x104 <- wpf_x11_apply_wm_hints@libwpfwin32.so+0x1e1 <- wpf_hints_publish@libwpfwin32.so+0x2f4 <- libwpfwin32.so+0x1138b <- <jit/anon>
T 1790155274847166 rel=442.700 pid=1136812 tid=1136812 CALL XFlush | chain: [hook] <- XFlush@xwrap.so+0x74 <- wpf_x11_apply_wm_hints@libwpfwin32.so+0x180 <- wpf_hints_publish@libwpfwin32.so+0x2f4 <- libwpfwin32.so+0x1138b <- <jit/anon>
T 1790155274847230 rel=442.764 pid=1136812 tid=1136812 PROTO fd=52 n=28 op0=18 head=12 00 07 00 02 00 c0 00 ff 00 00 00 06 00 00 00 20 00 00 00 01 00 00 00 ac 58 11 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XFlush@libX11.so.6+0x24 <- XFlush@libX11.so.6+0x1e <- XFlush@xwrap.so+0x41 <- wpf_x11_apply_wm_hints@libwpfwin32.so+0x180 <- wpf_hints_publish@libwpfwin32.so+0x2f4
T 1790155274902142 rel=497.676 pid=1136812 tid=1136812 PROTO fd=52 n=24 op0=20 head=14 00 06 00 0d 05 00 00 59 01 00 00 06 00 00 00 00 00 00 00 04 00 00 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XGetWindowProperty@libX11.so.6+0x108 <- wpf_x11_workarea@libwpfwin32.so+0x1a7 <- wpf_x11_client_size_limit@libwpfwin32.so+0x75 <- libwpfwin32.so+0xf61b
T 1790155274902321 rel=497.855 pid=1136812 tid=1136812 CALL XFlush | chain: [hook] <- XFlush@xwrap.so+0x74 <- wpf_x11_create_window@libwpfwin32.so+0x168 <- libwpfwin32.so+0x1131d <- <jit/anon>
T 1790155274902398 rel=497.932 pid=1136812 tid=1136812 PROTO fd=52 n=84 op0=1 head=01 00 0a 00 03 00 c0 00 0d 05 00 00 00 00 00 00 20 03 58 02 00 00 00 00 00 00 00 00 0a 00 00 00 ff ff ff 00 00 00 00 00 02 00 04 00 03 00 c0 00 00 08 00 00 7f 80 63 00 12 00 07 00 03 00 c0 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XFlush@libX11.so.6+0x24 <- XFlush@libX11.so.6+0x1e <- XFlush@xwrap.so+0x41 <- wpf_x11_create_window@libwpfwin32.so+0x168 <- libwpfwin32.so+0x1131d
T 1790155274902598 rel=498.132 pid=1136812 tid=1136812 PROTO fd=52 n=24 op0=20 head=14 00 06 00 0d 05 00 00 59 01 00 00 06 00 00 00 00 00 00 00 04 00 00 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XGetWindowProperty@libX11.so.6+0x108 <- wpf_x11_workarea@libwpfwin32.so+0x1a7 <- wpf_hints_publish@libwpfwin32.so+0x144 <- libwpfwin32.so+0x1138b
T 1790155274902676 rel=498.210 pid=1136812 tid=1136812 CALL XSetWMNormalHints win=0xc00003 flags=0x10 min=1x1 max=-1x-1 base=-1x-1 | chain: [hook] <- XSetWMNormalHints@xwrap.so+0x8c <- wpf_x11_apply_wm_hints@libwpfwin32.so+0x10c <- wpf_hints_publish@libwpfwin32.so+0x2f4 <- libwpfwin32.so+0x1138b <- <jit/anon>
T 1790155274902695 rel=498.230 pid=1136812 tid=1136812 CALL XChangeProperty win=0xc00003 prop=_NET_WM_WINDOW_TYPE type=ATOM fmt=32 mode=0 n=1 | chain: [hook] <- XChangeProperty@xwrap.so+0x104 <- wpf_x11_apply_wm_hints@libwpfwin32.so+0x234 <- wpf_hints_publish@libwpfwin32.so+0x2f4 <- libwpfwin32.so+0x1138b <- <jit/anon>
T 1790155274902709 rel=498.243 pid=1136812 tid=1136812 CALL XChangeProperty win=0xc00003 prop=_NET_WM_PID type=CARDINAL fmt=32 mode=0 n=1 | chain: [hook] <- XChangeProperty@xwrap.so+0x104 <- wpf_x11_apply_wm_hints@libwpfwin32.so+0x1e1 <- wpf_hints_publish@libwpfwin32.so+0x2f4 <- libwpfwin32.so+0x1138b <- <jit/anon>
T 1790155274902721 rel=498.256 pid=1136812 tid=1136812 CALL XFlush | chain: [hook] <- XFlush@xwrap.so+0x74 <- wpf_x11_apply_wm_hints@libwpfwin32.so+0x180 <- wpf_hints_publish@libwpfwin32.so+0x2f4 <- libwpfwin32.so+0x1138b <- <jit/anon>
T 1790155274902787 rel=498.321 pid=1136812 tid=1136812 PROTO fd=52 n=372 op0=18 head=12 00 18 00 03 00 c0 00 28 00 00 00 29 00 00 00 20 00 00 00 12 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XFlush@libX11.so.6+0x24 <- XFlush@libX11.so.6+0x1e <- XFlush@xwrap.so+0x41 <- wpf_x11_apply_wm_hints@libwpfwin32.so+0x180 <- wpf_hints_publish@libwpfwin32.so+0x2f4
T 1790155275246681 rel=842.215 pid=1136812 tid=1136812 PROTO fd=52 n=24 op0=20 head=14 00 06 00 0d 05 00 00 59 01 00 00 06 00 00 00 00 00 00 00 04 00 00 00  | chain: [hook] <- xwrap.so+0x3189 <- writev@xwrap.so+0xd8 <- libxcb.so.1+0xca53 <- libxcb.so.1+0xcb20 <- xcb_writev@libxcb.so.1+0x48 <- _XSend@libX11.so.6+0x15e <- _XReply@libX11.so.6+0x81 <- XGetWindowProperty@libX11.so.6+0x108 <- wpf_x11_workarea@libwpfwin32.so+0x1a7 <- wpf_x11_client_size_limit@libwpfwin32.so+0x75 <- libwpfwin32.so+0xf61b
T 1790155275246874 rel=842.408 pid=1136812 tid=1136812 CALL XChangeProperty win=0xc00004 prop=_NET_WM_NAME type=UTF8_STRING fmt=8 mode=0 n=16 | chain: [hook] <- XChangeProperty@xwrap.so+0x104 <- wpf_x11_create_window@libwpfwin32.so+0x1b7 <- libwpfwin32.so+0x1131d <- <jit/anon>
